date,BTC Price,BTC High,BTC Low,BTC Open,BTC Previous Close,Crude Oil Price,Gold Price,ETH Price,MSFT Price,JPM Price,JNJ Price,XOM Price,Sentiment Article 1,Sentiment Article 2,Sentiment Article 3
5/26/2024 07:18:47,66579.3038,68691.5863,66665.3736,66886.2111,68852.3458,61.9,2432.7459,3834.5822,467.274,181.32,175.9,119.41,1,0,2
7/2/2024 00:48:34,66379.8376,67850.809,67834.6155,67572.7351,69395.5077,69.9,2406.9894,3825.5954,482.41,193.22,198.18,116.21,2,0,2
7/27/2024 08:33:39,69729.7451,67319.9196,66496.0693,67099.6728,67189.5177,62.0,2440.3541,3748.5075,481.62,188.68,158.54,116.15,1,1,1
6/28/2024 07:04:29,69957.0621,67994.2821,68420.7333,69944.6802,67033.7186,51.8,2454.376,3750.8759,437.296,185.2,186.46,117.35,1,0,0
6/7/2024 20:01:55,67675.5479,67151.7855,69038.7192,67634.3262,69571.2412,73.3,2463.0202,3786.3442,455.591,187.47,167.73,115.29,0,2,2
7/2/2024 01:04:03,69796.7377,69139.2253,66960.4885,67632.9689,68385.4265,78.4,2431.2416,3785.8414,461.211,185.03,184.41,113.61,2,2,0
7/19/2024 20:38:48,68279.7513,68837.017,66178.8039,67361.7052,67508.5614,59.2,2473.1801,3854.6109,449.907,209.08,151.56,113.79,2,2,2
6/12/2024 05:52:21,69538.59,69612.1095,69297.5953,69483.4959,67403.6453,52.0,2445.7738,3875.1828,487.333,183.91,147.08,119.58,0,1,2
7/21/2024 03:50:54,66622.8273,68132.865,67058.2705,69671.0012,69607.0385,70.7,2435.0537,3721.7321,427.071,202.01,185.89,114.55,0,1,2
5/29/2024 04:27:45,66812.1544,68682.3942,67060.6776,66067.9792,68635.5954,70.7,2455.0235,3988.9275,471.065,206.55,169.32,113.44,2,1,2
6/18/2024 21:23:57,68037.3876,68169.9855,68435.2705,66738.0176,69812.9701,67.7,2457.1462,3967.5372,492.096,196.12,170.8,113.67,0,1,0
7/6/2024 03:47:02,66797.8333,68723.384,68422.3231,67384.5896,66066.5017,76.5,2482.997,3884.1362,466.346,205.54,145.05,118.24,1,0,1
7/19/2024 13:37:46,67476.8192,69441.8976,68160.936,66465.8863,67885.962,68.9,2437.7061,3810.019,451.478,198.7,160.01,118.97,0,0,0
6/14/2024 19:41:40,68163.4807,68080.444,67832.5027,69498.0267,67667.463,77.4,2438.0117,3886.9648,470.901,186.7,178.05,113.53,0,0,1
7/13/2024 09:28:26,68521.3837,69812.7671,68526.9214,69098.6804,69310.1493,95.8,2470.0454,3823.8957,446.312,184.49,159.75,118.7,0,1,0
6/27/2024 06:33:33,66480.4459,67089.6146,67585.8525,68340.3872,66070.3006,74.8,2475.5267,3957.2473,459.215,200.07,159.97,117.89,2,0,0
6/17/2024 08:20:17,69027.8373,67497.4299,68853.8929,69754.888,66822.5257,82.7,2428.0517,3866.9062,478.104,190.18,173.92,117.1,2,2,0
7/2/2024 06:24:56,68104.4852,69879.3064,66305.7231,69097.919,67176.9713,90.6,2496.7526,3829.0405,437.588,199.85,155.59,116.97,2,1,1
6/2/2024 15:53:25,68292.7207,67027.4277,66400.1165,66866.413,66663.7521,60.4,2432.149,3804.3288,455.24,190.22,192.12,119.85,0,1,2
7/19/2024 07:35:26,68946.9949,68536.4052,69414.8713,68499.4311,69425.9353,67.2,2466.6094,3822.3643,429.235,188.64,157.61,113.56,0,1,2
5/25/2024 22:52:41,67670.9096,66223.1648,66257.3674,68316.5623,68757.054,79.8,2479.7562,3705.3572,428.391,201.21,162.11,118.17,0,1,2
7/5/2024 15:25:51,68321.7751,66236.5113,66891.7988,68144.3506,67067.1174,60.2,2477.8697,3764.5506,489.537,206.36,186.24,115.67,1,1,0
5/24/2024 13:42:51,68963.8427,69931.8935,68643.6948,69916.0195,67754.2008,55.6,2468.3331,3938.967,407.451,187.53,173.75,116.97,1,1,1
6/15/2024 22:58:07,69004.5068,66183.3729,66798.866,69496.0402,68459.7189,81.1,2465.6316,3980.3386,472.332,200.23,191.14,114.81,1,0,0
6/13/2024 06:49:37,69269.6419,68663.5109,69965.8903,68236.2146,68727.0288,52.8,2476.7891,3950.9848,472.07,206.68,183.23,113.39,2,2,2
6/7/2024 16:11:46,68925.5018,69297.2364,67546.7702,68559.6218,68477.4775,74.9,2415.3208,3906.5776,450.843,188.86,191.64,119.68,0,2,1
6/11/2024 18:11:42,68344.1987,67928.9994,66407.4125,66682.1268,67045.5311,55.8,2448.1666,3787.3676,493.145,205.27,194.43,115.85,2,2,1
6/5/2024 04:31:50,66079.9743,67996.3379,67080.6414,69219.1466,68108.0395,51.1,2477.904,3896.0285,444.276,201.93,151.1,115.05,1,2,1
7/5/2024 04:47:45,69504.4053,66639.8355,67572.0526,67020.6348,69178.496,73.1,2461.9916,3934.5705,493.39,200.28,153.31,115.49,1,2,0
7/27/2024 05:53:39,68347.7353,69775.1425,68839.933,68566.3488,68834.5537,69.6,2421.4504,3814.6765,489.853,208.78,186.77,117.38,0,0,2
6/22/2024 07:09:50,68883.7,66678.4138,66124.0083,68086.8044,69164.5926,96.5,2414.2818,3923.6233,405.774,184.63,153.39,118.88,1,1,1
6/18/2024 12:07:02,67397.8653,68981.6764,66281.4001,66431.7439,67144.2264,97.6,2486.5388,3708.9485,490.461,199.52,179.1,117.57,0,1,2
6/27/2024 20:24:28,67832.7758,67132.8351,66863.8858,68275.7701,68307.1904,84.3,2400.8702,3910.0202,402.214,209.77,187.79,116.89,2,2,2
6/24/2024 09:13:56,69277.5036,66579.4521,69574.767,68045.3064,67406.9976,54.7,2481.7347,3891.2731,400.193,193.42,149.09,113.19,0,2,2
6/5/2024 13:11:35,67883.3122,67871.3527,68641.4121,68694.5895,69033.3495,54.7,2458.3145,3890.2895,432.27,202.18,165.03,119.74,1,2,2
7/25/2024 08:00:58,68270.5438,66249.9703,68788.0221,69037.7372,67188.7243,62.2,2419.8571,3863.5831,451.578,190.56,162.89,114.1,0,2,1
6/6/2024 20:31:27,69158.4139,69873.1354,68768.1193,67193.2482,68816.6728,56.9,2479.8857,3907.0643,428.757,202.36,148.36,118.84,0,0,1
6/16/2024 10:13:58,68807.8831,67147.6758,66856.3352,66732.6234,66605.6525,91.3,2448.4462,3735.9743,493.177,186.48,196.96,116.29,1,2,0
5/30/2024 11:52:31,67044.376,67930.623,68094.6113,69608.2372,69808.9405,72.4,2425.8519,3873.531,410.592,197.57,177.8,117.35,0,1,1
7/21/2024 05:15:30,67767.7144,67951.5532,69270.5934,67280.977,66122.4164,73.6,2426.6216,3853.8335,470.032,182.8,197.24,117.55,1,0,0
7/7/2024 01:00:40,68718.261,69713.3548,67146.2407,68818.8131,67840.3808,68.2,2417.7347,3968.6383,401.156,207.48,189.51,115.21,0,1,2
7/19/2024 12:27:06,66127.9652,69978.9406,68769.2609,67846.0455,68387.5684,85.5,2468.0502,3999.2887,404.434,190.58,180.44,113.1,2,2,1
7/21/2024 12:05:53,67013.2165,67345.89,66658.4541,67041.3428,66935.2196,85.7,2453.0623,3737.228,451.871,192.02,150.22,113.23,2,2,2
6/1/2024 15:55:40,66525.6383,67417.1323,68438.7285,68067.1635,68715.0627,65.9,2433.3032,3843.8931,443.739,181.51,178.02,113.7,0,2,2
5/26/2024 02:06:03,69136.8194,67035.4482,66098.515,69552.0888,69150.5854,53.0,2405.3752,3720.2876,427.301,182.01,162.79,113.31,1,0,2
6/30/2024 21:58:33,67799.8733,69548.7223,69180.1171,69576.6588,67677.317,52.1,2484.5562,3963.827,406.474,209.52,146.28,113.88,2,0,0
6/27/2024 14:58:40,68113.5556,66757.2112,68723.1492,68518.466,67614.8309,70.4,2469.1858,3704.2449,427.902,183.84,186.51,114.55,1,1,2
7/26/2024 07:48:22,68154.5418,67815.823,67027.4565,67289.7082,66096.658,61.7,2402.3046,3717.2583,477.555,193.95,180.82,115.91,2,0,1
6/25/2024 04:52:18,67075.3826,67051.479,68013.4493,66451.7573,67572.2049,61.7,2410.6747,3796.1196,437.976,187.65,178.12,117.75,2,1,0
7/5/2024 00:00:51,69453.1162,67397.2798,66374.9776,67909.821,67508.9783,98.9,2498.4529,3888.0195,429.728,197.47,160.96,117.08,0,1,1
5/24/2024 23:09:13,68359.1941,67567.6937,67328.0773,68164.8941,69418.8101,64.6,2490.9642,3948.112,471.485,181.69,196.66,115.96,2,0,2
7/17/2024 06:33:48,68309.7411,66132.5354,67851.7821,69508.0394,66220.9577,82.1,2405.9344,3745.9386,401.894,204.45,156.64,114.16,1,2,0
5/24/2024 13:26:54,66574.4424,67587.273,68049.6764,69281.1321,66537.4843,54.1,2483.1283,3873.2339,489.652,186.97,196.35,113.92,1,0,0
5/23/2024 08:52:51,68446.2991,69235.8112,67782.0063,68352.9994,67934.5725,65.5,2497.8915,3753.3413,410.414,182.2,142.84,116.54,2,2,0
7/7/2024 14:00:26,67666.6467,67460.9269,68842.4317,69674.015,67797.5,58.6,2400.3554,3811.6741,438.473,188.32,181.78,117.15,1,0,1
6/5/2024 18:15:10,68871.7513,69153.6045,69157.5101,68662.6369,66777.4972,78.0,2471.7491,3964.7843,434.353,201.42,192.72,113.7,2,0,0
7/20/2024 02:21:02,69819.5551,69077.0528,67655.3841,68534.859,67648.3846,78.4,2483.2472,3920.6556,499.571,186.2,148.93,119.13,1,1,0
7/1/2024 09:55:45,67881.9098,66756.1256,67751.0724,68663.0436,69380.1699,65.2,2488.871,3804.3024,402.717,203.63,199.26,117.97,1,0,1
7/14/2024 06:13:23,67238.171,66018.892,67868.9231,66306.3688,69837.815,77.7,2459.4651,3710.6267,437.953,190.06,183.07,116.49,1,1,0
6/7/2024 15:45:19,67916.2534,66831.8085,68825.8565,68600.6177,67008.459,63.2,2487.1845,3700.9527,418.992,184.3,155.46,113.67,0,2,0
6/12/2024 14:50:59,67002.2306,69719.9663,67752.6221,68922.6145,68654.8924,68.3,2474.5035,3927.6279,441.898,184.82,153.85,115.58,0,2,0
6/7/2024 18:06:25,66793.0579,68369.0104,66798.0652,69510.5573,69065.7486,61.2,2489.092,3930.3471,429.787,187.24,176.57,119.17,0,1,1
7/11/2024 10:37:41,67898.8251,66673.1905,67413.3206,69486.2593,66863.833,60.2,2417.8865,3841.4845,434.968,207.25,196.06,115.58,0,0,0
6/7/2024 22:42:40,69937.8084,67731.1504,69658.0712,68281.8732,68784.7706,95.3,2489.5167,3968.3906,416.78,192.66,173.21,116.09,1,2,0
7/4/2024 09:36:25,69844.4968,67134.477,67824.4563,68296.1298,67140.3094,70.0,2427.1077,3989.5621,404.087,199.15,199.59,119.58,0,0,0
7/20/2024 12:02:27,67392.9548,67676.362,67563.2674,67154.6356,66587.5475,51.2,2494.6265,3974.0728,483.432,202.68,196.63,119.06,1,0,0
6/7/2024 04:33:52,69732.1597,68851.7779,67514.7519,69168.9079,66833.4578,97.5,2400.1386,3891.8641,437.188,182.45,194.0,115.84,2,1,0
7/4/2024 15:43:20,68541.4547,67736.2493,69413.9581,67725.4276,67961.0357,68.6,2460.953,3902.3657,440.257,204.62,187.53,114.2,0,1,1
6/1/2024 18:38:21,66467.053,68758.2196,67686.4411,69401.5512,68281.2484,93.7,2415.09,3762.2943,493.86,198.03,151.31,113.39,1,0,2
7/3/2024 01:53:43,67779.8812,66163.098,69898.5655,67183.8571,69332.3443,74.8,2475.9205,3924.7634,415.525,208.42,194.46,113.87,0,2,1
6/23/2024 17:36:33,69840.6569,69474.3722,67081.3217,66830.2148,66949.6951,92.2,2430.943,3981.0824,429.275,208.15,142.87,119.95,2,0,0
6/4/2024 07:10:57,69648.0611,66765.0143,66399.5825,68052.9864,68983.765,68.7,2470.8403,3968.2323,464.936,209.24,190.45,119.72,2,2,2
6/19/2024 21:46:02,68238.8775,67756.7866,67980.3134,67417.2443,69996.1512,95.7,2484.8412,3884.0888,406.693,197.39,153.2,113.34,1,1,1
7/19/2024 16:17:22,69134.1167,69343.8202,68701.4303,69476.2352,67852.6606,65.8,2415.762,3911.4267,404.291,209.09,199.34,118.01,2,2,0
7/18/2024 23:04:18,67346.3367,66369.2114,67312.0839,66364.9274,66740.4813,89.9,2432.6353,3737.4089,457.219,184.8,158.61,119.13,2,2,2
7/16/2024 01:50:38,66014.0422,66114.4451,69520.7968,66388.1161,67881.7452,52.9,2460.9643,3725.2988,412.616,194.13,171.4,113.23,0,0,2
6/10/2024 01:26:43,69708.235,69431.2904,69154.0415,67760.9581,67245.5898,89.6,2416.7913,3841.7038,407.313,199.13,145.64,117.46,2,2,2
6/14/2024 16:13:33,69220.6144,68367.9707,67822.0362,67776.1344,69828.1724,86.2,2455.8585,3917.0959,482.773,197.3,170.32,117.96,2,1,1
7/26/2024 11:08:51,66697.3581,69247.5505,67098.6261,68255.5678,68275.8285,64.7,2451.5169,3814.3722,411.393,183.44,158.84,118.83,2,2,2
6/23/2024 21:56:56,67642.8973,69046.6152,68051.9294,69579.1761,67464.5373,59.2,2492.6873,3701.5348,477.197,208.05,195.2,116.97,0,1,1
6/29/2024 16:35:14,67671.3535,67169.7251,69030.0633,68677.4891,68595.2311,60.0,2426.667,3971.9678,431.67,194.29,142.81,113.51,1,2,1
6/29/2024 04:34:33,66434.4424,69486.4498,69524.5063,66808.3439,66868.8744,63.1,2406.0688,3748.0364,426.154,182.2,187.35,115.67,0,1,2
7/27/2024 14:06:52,66443.9497,67563.2185,66116.941,68999.933,69752.167,78.1,2427.1727,3916.7824,472.616,206.0,142.25,118.79,1,2,1
7/15/2024 13:10:03,67624.1212,69262.4994,66466.5451,67120.4638,69044.4383,58.7,2495.6331,3811.4276,411.312,182.51,154.4,116.37,0,0,0
7/11/2024 22:57:20,67323.0573,69406.6662,67380.42,68061.8369,69186.9496,93.0,2489.074,3771.4423,494.556,183.62,141.96,118.63,0,1,2
7/29/2024 22:59:19,67763.627,68707.1374,67854.8431,68129.2519,69874.0603,79.1,2416.281,3758.4967,490.07,198.51,162.28,117.16,2,0,1
5/24/2024 06:48:18,67760.0304,68624.0001,67767.1861,68598.7032,69606.5838,83.6,2498.2195,3968.5868,405.67,208.93,194.02,115.3,1,2,1
6/18/2024 14:14:48,66887.3777,67679.9517,69109.986,68814.4667,67210.1988,56.4,2461.9445,3796.1179,495.636,187.09,160.23,114.18,2,1,0
5/23/2024 10:05:26,67684.6121,66864.9349,67101.1793,68249.5625,69867.2569,92.7,2407.4586,3939.8433,453.756,193.46,171.76,117.35,2,2,1
6/22/2024 04:33:25,69146.6203,68749.1763,68862.9702,66758.1112,67300.5513,68.3,2438.6824,3920.1063,425.525,184.28,180.45,119.91,2,2,1
7/14/2024 16:43:29,68627.8415,69719.8118,68315.5905,66242.9861,68774.6898,80.0,2482.0986,3865.1975,446.514,180.08,173.46,116.72,0,1,0
5/27/2024 02:01:34,69784.0843,68474.3733,69948.1112,69727.6813,69675.8776,95.8,2456.0409,3794.0788,476.905,206.79,188.18,113.46,0,2,2
6/24/2024 18:28:48,68765.0025,68398.7205,68282.0805,69993.8361,66334.6675,60.1,2462.5395,3850.4039,449.198,189.0,146.92,116.5,0,1,2
5/25/2024 20:55:41,68734.8218,66822.2939,69353.5468,67222.2382,68741.3517,68.2,2431.7219,3864.7182,419.495,208.82,184.56,118.18,1,2,0
6/15/2024 01:09:56,68579.0807,69536.5143,67007.1176,67976.6931,68502.436,52.4,2431.9886,3737.18,445.559,198.12,197.79,113.43,1,1,2
7/23/2024 07:06:46,69199.6268,68965.7682,66087.0767,68228.3194,66750.6984,83.6,2437.3247,3827.6209,474.379,209.44,194.25,114.88,1,2,2
7/11/2024 10:03:33,68180.053,68936.8439,66451.2596,67027.0887,68116.6661,65.4,2462.0871,3767.4034,409.76,203.45,172.36,113.46,2,1,2
7/4/2024 23:20:50,69752.5618,67387.0676,66114.521,69770.9933,67325.846,91.9,2469.392,3953.2158,457.141,206.16,196.02,116.62,2,0,1
7/5/2024 01:20:40,66284.7641,66836.0568,66499.5478,69902.9773,67685.6288,66.6,2400.994,3787.9284,499.045,202.84,184.35,118.34,0,0,2
5/27/2024 20:01:53,68348.742,67549.2442,67133.0943,69023.3603,66010.8829,62.0,2417.6582,3723.9644,498.292,188.37,155.57,118.48,0,1,0
7/14/2024 15:54:30,68442.431,69676.9745,68776.6986,68616.9425,68325.2475,79.2,2477.5714,3763.2332,474.383,201.55,147.48,113.69,0,2,2
7/1/2024 21:44:20,67131.1855,67833.8075,68802.4489,66244.9469,67364.289,74.8,2487.655,3745.7353,417.267,196.76,153.77,117.12,0,0,0
6/23/2024 01:19:39,68286.9185,68555.212,69324.3994,66697.2759,66499.5614,86.5,2425.6209,3944.0003,463.761,201.25,199.7,115.04,1,1,2
6/24/2024 19:36:49,67860.1092,68385.5766,67946.8559,69341.0245,67662.8587,60.5,2498.8947,3819.8354,472.27,192.76,189.63,116.41,0,2,2
6/21/2024 21:33:49,66057.6349,67231.0952,68231.7209,68911.5623,66726.7988,52.6,2416.8234,3722.3427,423.58,184.59,155.79,119.56,1,0,0
6/14/2024 02:34:50,68748.5936,66263.43,68649.78,66801.6848,66511.9226,67.0,2498.7764,3737.2351,444.502,180.93,148.85,115.1,2,1,0
7/12/2024 10:25:35,67577.4289,67817.9622,66223.0473,68464.1891,67212.5176,83.7,2483.9748,3903.6872,496.766,200.66,176.94,116.8,2,1,0
5/26/2024 20:48:15,66317.0614,66270.2562,68936.4364,67012.2716,67820.9745,87.8,2466.7316,3744.4792,437.228,187.99,149.78,117.03,2,1,0
6/20/2024 22:13:10,68723.9495,68297.0282,68226.511,67582.3975,66737.6166,50.8,2486.558,3976.1784,444.53,194.77,167.27,117.88,1,2,2
7/23/2024 21:12:40,68503.6325,67677.6019,69804.6193,67741.6553,67345.4435,60.5,2489.2585,3861.4779,412.783,206.14,150.44,118.16,2,0,2
6/16/2024 15:10:34,68722.7985,67298.3044,67868.912,68403.3128,67489.6557,85.6,2413.8511,3772.8206,432.706,193.36,150.21,114.77,0,1,2
7/24/2024 22:01:32,68986.3349,66968.7787,68583.8502,69399.4878,67127.633,79.7,2490.7695,3991.9798,417.245,190.61,147.93,113.32,1,1,1
7/7/2024 09:41:15,69481.9456,68429.8492,66679.4026,68398.8574,69387.976,56.4,2418.0091,3718.3984,453.226,203.27,155.4,116.87,1,0,0
6/14/2024 04:21:02,69644.631,67485.7734,68048.2487,66531.4145,66016.7595,64.2,2452.5064,3840.4026,446.526,188.48,176.9,118.63,1,0,0
7/18/2024 23:33:08,68464.6268,68606.9065,69163.8417,66696.583,67594.2434,64.7,2493.8325,3794.7473,452.895,206.82,147.75,117.33,0,0,1
6/14/2024 14:05:02,66703.4006,69483.3212,68557.0249,66875.8046,68523.3134,71.6,2425.8513,3791.2389,465.63,201.91,187.81,113.49,1,1,1
6/5/2024 02:25:22,69934.2309,69771.6097,66096.0467,68552.0601,67167.4441,58.2,2487.7667,3791.8843,492.72,194.29,188.76,117.3,2,2,0
6/23/2024 16:23:35,68666.6935,67967.4497,69954.086,69161.4537,68299.9961,52.9,2463.7159,3876.7644,495.481,198.06,180.35,117.32,2,2,2
6/27/2024 00:18:13,68968.0724,69174.1207,68047.3955,68726.8712,69109.5908,60.7,2465.2379,3856.803,494.083,203.23,179.27,118.73,2,2,1
7/27/2024 14:05:10,66171.2434,69627.0862,66753.155,67656.3699,68268.5867,66.5,2480.2011,3860.1438,411.362,191.37,158.54,116.81,0,2,1
6/24/2024 17:57:36,68250.7637,69229.7089,68754.1013,68892.6594,69184.4972,93.1,2448.3148,3795.4864,400.599,191.71,172.89,114.92,2,2,1
7/25/2024 21:33:39,66331.5913,66041.2336,69212.464,67931.2815,66917.7302,91.8,2467.0697,3734.3939,413.997,194.92,167.31,118.96,2,1,2
6/14/2024 20:09:14,66797.0441,68666.646,67328.7752,66312.8935,69487.5717,81.3,2402.1329,3735.83,411.929,208.9,175.12,116.0,0,1,0
5/23/2024 05:06:02,68203.1497,66968.3335,66199.9633,68158.0918,68211.7339,91.2,2474.3207,3875.0337,410.288,196.97,194.37,119.89,1,0,2
6/28/2024 19:07:58,68747.3739,66872.6035,67869.2045,67894.0621,68932.018,68.1,2492.2004,3728.7121,466.545,190.67,166.28,115.39,0,1,2
6/17/2024 17:01:22,67299.6931,69425.3124,67769.584,67086.4558,69570.4896,76.8,2404.3685,3752.2423,424.095,199.58,151.19,119.84,2,2,1
7/29/2024 08:04:03,69183.1248,69505.2131,68091.8578,67818.7602,67275.5529,98.4,2481.6699,3980.0112,413.239,195.52,168.67,116.14,1,2,1
6/18/2024 11:17:24,68900.8623,66472.9261,66132.4229,69406.4123,68564.2691,91.3,2435.6811,3974.4265,482.041,203.96,155.65,118.17,0,1,0
6/11/2024 04:58:03,69869.8719,69619.7763,66676.0665,69913.4255,69480.6614,99.7,2455.035,3764.6693,497.238,203.24,150.01,117.19,0,1,0
7/13/2024 00:54:40,69182.4563,69963.8934,67422.7045,67823.4793,67502.8416,74.3,2476.0621,3946.9301,474.531,208.11,173.75,115.65,2,2,2
7/18/2024 21:19:05,66059.6092,67768.9459,66530.02,68419.2218,69370.6487,79.9,2424.0776,3992.8817,424.431,190.72,193.15,115.23,1,2,1
6/22/2024 13:42:38,68746.9632,66359.3793,68592.2134,68629.1694,69320.2824,53.7,2425.7816,3968.9385,459.326,200.86,190.71,115.77,2,0,2
6/16/2024 07:25:33,66206.3945,67746.7755,68149.5064,69877.1606,66013.2783,75.4,2473.2088,3899.4798,410.31,187.19,146.37,119.21,0,2,0
6/2/2024 04:47:04,66930.9084,69750.7392,66034.871,69300.3823,69886.523,95.2,2440.8419,3740.069,429.357,180.53,175.5,113.12,1,1,0
6/4/2024 08:52:47,68709.6866,69721.5527,68177.1932,68164.9007,67530.6839,84.8,2402.8379,3758.9905,451.672,198.0,179.51,116.6,2,0,1
5/23/2024 17:48:16,69955.8796,68305.6371,67764.6464,66823.0357,66487.3269,83.1,2464.993,3927.4297,458.349,194.07,156.6,118.65,0,1,2
6/15/2024 02:43:06,69690.9904,69433.9524,67332.2128,69041.2418,67060.0571,50.3,2468.8571,3914.7087,400.39,208.48,143.64,117.95,1,2,2
7/2/2024 05:57:00,69913.9779,67202.415,66586.7387,69515.298,66637.3466,56.0,2474.6251,3955.8532,444.574,209.43,197.97,115.32,1,0,0
7/25/2024 04:11:12,68861.8394,66079.2067,66441.6017,68723.1705,66122.0463,61.7,2415.4407,3747.1505,496.315,185.47,181.14,115.2,0,1,0
5/25/2024 16:56:24,66371.1629,68190.9734,66188.4475,67995.2079,69413.9816,53.7,2412.7954,3849.0993,455.499,184.63,182.89,117.62,0,2,1
6/5/2024 07:20:09,68372.1771,66493.3579,67224.2965,67025.9794,66911.5391,96.5,2424.7303,3716.5,425.392,186.85,181.39,117.73,1,1,0
6/21/2024 06:55:11,69628.8752,68919.6744,68948.5416,69875.7179,68264.3213,86.9,2485.6605,3756.8325,431.351,184.62,151.56,114.85,0,0,0
5/29/2024 22:29:18,66158.0724,66999.229,66146.0502,67058.8535,66992.8403,90.0,2472.4589,3924.0195,448.496,185.24,146.66,114.28,0,1,1
5/29/2024 15:39:19,68961.7105,67459.8893,67932.4929,66210.3075,66446.1729,98.2,2464.9951,3994.2762,454.34,196.82,197.62,115.05,1,0,1
7/9/2024 11:49:53,67983.6511,67002.8718,68573.13,67207.008,66457.8614,94.0,2490.7814,3864.5601,490.195,202.05,143.69,113.27,1,1,2
6/26/2024 16:32:36,68946.2221,67387.3238,67650.2356,68103.2565,67639.3847,88.7,2499.0244,3836.5704,422.861,208.5,194.25,118.02,0,2,0
5/26/2024 12:26:39,68603.126,69592.56,69085.9606,69986.5857,66295.5128,54.0,2475.2144,3730.3236,460.238,184.05,166.97,113.6,2,2,2
6/29/2024 04:22:46,68067.5551,69659.4966,66923.1906,68982.282,68776.3988,91.1,2476.6524,3719.6276,415.517,196.14,175.01,117.02,2,2,2
6/1/2024 11:46:20,69642.019,67018.552,69747.3542,69393.9979,67647.7887,60.0,2424.9453,3924.7819,437.717,200.68,195.3,114.83,1,0,2
6/24/2024 11:06:46,67146.4486,67225.3269,68533.9537,69636.6481,68602.1785,96.3,2460.5258,3931.4564,484.881,188.36,142.61,116.77,2,1,2
6/2/2024 21:47:02,69295.2541,68665.4644,69233.3598,68303.4298,69412.227,69.6,2479.2333,3947.7322,482.835,209.46,169.27,117.03,2,2,0
6/29/2024 15:23:43,69489.9136,68111.0004,66338.142,66476.1231,67425.8778,87.8,2472.5553,3933.6828,416.084,189.06,168.54,119.76,1,0,2
7/15/2024 05:01:46,66690.9247,68928.0328,67407.2713,66299.533,69503.9808,56.3,2426.678,3862.4081,465.324,203.18,191.32,119.9,1,1,0
5/25/2024 02:18:59,68722.6137,67079.1858,69843.1639,69588.3718,69815.7042,92.2,2443.515,3781.8241,456.505,198.36,193.55,118.61,1,1,2
7/26/2024 14:33:05,66322.9536,69739.4012,66569.5418,68874.7647,68918.4704,71.2,2489.9583,3714.1445,474.843,198.5,164.5,115.63,2,0,1
7/12/2024 18:11:14,68608.0013,69647.8097,67671.0851,69940.5714,66701.7159,51.1,2483.6448,3973.3825,402.875,203.21,157.38,115.23,2,0,0
5/27/2024 14:00:01,66377.6012,69950.4929,66090.0518,66623.1335,69125.9114,68.8,2461.5543,3744.2636,467.833,186.27,198.39,115.28,2,2,1
5/25/2024 08:33:41,66687.4165,68329.5039,69547.7682,68435.5218,67538.7109,80.2,2474.5201,3796.3172,490.168,189.81,144.06,113.72,1,1,2
5/24/2024 08:33:30,67868.4158,67242.4621,67970.0485,67980.0157,67841.7197,54.7,2463.6028,3906.9548,495.196,185.52,147.92,117.03,0,1,0
7/10/2024 18:01:41,69070.9981,68227.1093,67970.2283,66684.4439,69098.9522,76.6,2476.996,3704.9761,488.109,188.36,184.37,113.87,1,1,2
7/29/2024 08:56:44,66405.3181,69007.3214,68113.9518,66062.3003,68421.7127,52.8,2436.5294,3866.59,464.643,194.83,181.69,118.8,0,2,0
6/25/2024 21:08:30,69857.0063,66254.107,69475.8119,69503.3834,69730.7292,89.5,2415.292,3842.0864,454.101,203.22,159.57,118.8,1,2,1
6/3/2024 20:02:46,67297.6325,67223.7675,66104.9844,67402.6495,68407.7194,59.7,2494.3865,3896.8367,460.23,184.86,169.01,113.03,2,2,0
6/20/2024 21:04:26,69552.1459,66142.8275,69143.4777,66884.895,69054.0164,89.4,2494.3873,3901.7982,419.093,202.97,196.61,118.62,1,1,0
7/1/2024 05:48:34,69886.4812,67955.8426,66512.3046,68488.4244,69909.2257,90.2,2401.0225,3800.7939,465.438,197.92,179.71,114.62,1,1,1
7/21/2024 12:09:16,66355.4997,69363.9242,69980.6861,69968.2585,66554.9932,54.6,2406.2892,3841.9354,435.09,186.39,173.23,118.22,1,2,1
6/3/2024 22:29:32,68467.6541,68658.7165,68761.7545,66089.0424,68827.1278,53.5,2421.3761,3864.9026,409.516,188.8,171.72,115.29,0,1,0
6/18/2024 07:47:21,68480.6849,68889.0359,67677.9912,69739.2378,66043.9906,85.6,2408.6647,3988.4386,439.219,195.48,163.31,113.69,0,1,1
7/5/2024 08:07:21,66652.5408,69168.1091,66795.6024,69672.4106,68371.5892,95.3,2430.5942,3784.5203,431.814,203.85,196.58,113.46,1,2,1
5/25/2024 10:18:57,67361.0565,66157.765,67568.5866,67190.8538,66374.401,95.5,2412.1957,3812.8142,438.097,182.28,189.35,114.4,0,2,0
7/16/2024 19:29:29,69771.1464,68603.5563,69192.7084,66090.8228,68357.5487,53.2,2465.007,3847.2148,472.056,185.06,195.12,118.04,1,0,1
6/8/2024 14:42:57,67553.7288,66858.302,69959.0756,69232.9019,69950.685,61.6,2448.735,3816.2674,454.997,196.54,169.21,114.41,1,2,1
6/5/2024 00:06:13,66234.5838,68808.2723,67903.5733,69471.8854,67437.5419,94.9,2489.8955,3974.532,467.663,208.1,145.86,117.51,1,0,2
